,total,objectIDs
1663,27413,23015
1664,27413,826291
1665,27413,3950
1666,27413,3963
1667,27413,3955
1668,27413,3956
1669,27413,3047
1670,27413,3058
1671,27413,9177
1672,27413,9178
1673,27413,9216
1674,27413,15299
1675,27413,15300
1676,27413,5145
1677,27413,3741
1678,27413,4963
1679,27413,4964
1680,27413,6560
1681,27413,6567
1682,27413,6559
1683,27413,6556
1684,27413,6562
1685,27413,6558
1686,27413,6554
1687,27413,6561
1688,27413,6564
1689,27413,13980
1690,27413,6853
1691,27413,7211
1692,27413,7210
1693,27413,7267
1694,27413,7278
1695,27413,7290
1696,27413,7283
1697,27413,7314
1698,27413,7656
1699,27413,7645
1700,27413,7647
1701,27413,7650
1702,27413,7649
1703,27413,7653
1704,27413,7654
1705,27413,7651
1706,27413,7648
1707,27413,7655
1708,27413,7652
1709,27413,7646
1710,27413,6173
1711,27413,6171
1712,27413,6172
1713,27413,6474
1714,27413,6487
1715,27413,6359
1716,27413,6361
1717,27413,6358
1718,27413,6369
1719,27413,6366
1720,27413,6367
1721,27413,6360
1722,27413,6363
1723,27413,6364
1724,27413,6362
1725,27413,6368
1726,27413,6365
1727,27413,6376
1728,27413,9500
1729,27413,9501
1730,27413,9511
1731,27413,9510
1732,27413,9560
1733,27413,9309
1734,27413,385
1735,27413,2218
1736,27413,2220
1737,27413,2221
1738,27413,2551
1739,27413,2387
1740,27413,2386
1741,27413,2819
1742,27413,2853
1743,27413,2448
1744,27413,2449
1745,27413,197159
1746,27413,197156
1747,27413,197160
1748,27413,3962
1749,27413,3958
1750,27413,5905
1751,27413,3959
1752,27413,3960
1753,27413,5906
1754,27413,5907
1755,27413,3961
1756,27413,5904
1757,27413,471187
1758,27413,471170
1759,27413,471147
1760,27413,471172
1761,27413,471188
1762,27413,471171
1763,27413,471193
1764,27413,471178
1765,27413,471173
1766,27413,471189
1767,27413,471207
1768,27413,22964
1769,27413,207264
1770,27413,206413
1771,27413,206411
1772,27413,471317
1773,27413,471208
1774,27413,472213
1775,27413,205486
1776,27413,22371
1777,27413,725258
1778,27413,231976
1779,27413,231977
1780,27413,464568
1781,27413,464278
1782,27413,464287
1783,27413,200390
1784,27413,200826
1785,27413,200089
1786,27413,21993
1787,27413,22052
1788,27413,23949
1789,27413,35870
1790,27413,470602
1791,27413,470672
1792,27413,470647
1793,27413,471160
1794,27413,471158
1795,27413,471163
1796,27413,471166
1797,27413,471237
1798,27413,471233
1799,27413,471145
1800,27413,471161
1801,27413,471165
1802,27413,471156
1803,27413,471157
1804,27413,471220
1805,27413,471194
1806,27413,471218
1807,27413,471146
1808,27413,471153
1809,27413,471155
1810,27413,471181
1811,27413,471259
1812,27413,471219
1813,27413,471159
1814,27413,471217
1815,27413,471164
1816,27413,471162
1817,27413,471196
1818,27413,471311
1819,27413,471309
1820,27413,471310
1821,27413,471266
1822,27413,470973
1823,27413,471029
1824,27413,471047
1825,27413,471030
1826,27413,470981
1827,27413,470991
1828,27413,471048
1829,27413,470974
1830,27413,470980
1831,27413,471133
1832,27413,470752
1833,27413,470820
1834,27413,470821
1835,27413,470829
1836,27413,470881
1837,27413,470967
1838,27413,470903
1839,27413,470972
1840,27413,470963
1841,27413,470897
1842,27413,470962
1843,27413,470966
1844,27413,471154
1845,27413,471195
1846,27413,471241
1847,27413,471265
1848,27413,471312
1849,27413,470986
1850,27413,471044
1851,27413,203954
1852,27413,466334
1853,27413,466592
1854,27413,466633
1855,27413,466652
1856,27413,468235
1857,27413,468231
1858,27413,200855
1859,27413,200853
1860,27413,209105
1861,27413,200854
1862,27413,464137
1863,27413,464148
1864,27413,464223
1865,27413,470968
1866,27413,470979
1867,27413,231051
1868,27413,9172
1869,27413,197119
1870,27413,506048
1871,27413,840750
1872,27413,206521
1873,27413,205503
1874,27413,236203
1875,27413,194388
1876,27413,194387
1877,27413,210213
1878,27413,22209
1879,27413,192737
1880,27413,461587
1881,27413,26981
1882,27413,22732
1883,27413,487272
1884,27413,834048
1885,27413,478999
1886,27413,479619
1887,27413,475489
1888,27413,202195
1889,27413,202197
1890,27413,202136
1891,27413,505410
1892,27413,27164
1893,27413,626023
1894,27413,229119
1895,27413,205137
1896,27413,205138
1897,27413,201738
1898,27413,201730
1899,27413,201396
1900,27413,201731
1901,27413,201394
1902,27413,201395
1903,27413,201715
1904,27413,208959
1905,27413,473452
1906,27413,206713
1907,27413,840760
1908,27413,197860
1909,27413,195781
1910,27413,207153
1911,27413,207521
1912,27413,206526
1913,27413,206427
1914,27413,206469
1915,27413,206426
1916,27413,206701
1917,27413,206470
1918,27413,208903
1919,27413,503909
1920,27413,503901
1921,27413,503972
1922,27413,503961
1923,27413,504684
1924,27413,503955
1925,27413,506816
1926,27413,694560
1927,27413,206661
1928,27413,502364
1929,27413,502191
1930,27413,503505
1931,27413,503527
1932,27413,503725
1933,27413,668677
1934,27413,475490
1935,27413,668680
1936,27413,202182
1937,27413,202171
1938,27413,202173
1939,27413,202172
1940,27413,202184
1941,27413,202213
1942,27413,202196
1943,27413,202191
1944,27413,202129
1945,27413,202135
1946,27413,202130
1947,27413,202131
1948,27413,202132
1949,27413,202133
1950,27413,202134
1951,27413,202181
1952,27413,473871
1953,27413,473882
1954,27413,473816
1955,27413,197467
1956,27413,231011
1957,27413,195579
1958,27413,207002
1959,27413,207756
1960,27413,197129
1961,27413,232227
1962,27413,232255
1963,27413,211495
1964,27413,232232
1965,27413,232250
1966,27413,231897
1967,27413,460983
1968,27413,3598
1969,27413,188777
1970,27413,503506
1971,27413,461351
1972,27413,197859
1973,27413,26893
1974,27413,205534
1975,27413,207148
1976,27413,207151
1977,27413,207169
1978,27413,207250
1979,27413,207243
1980,27413,23050
1981,27413,24936
1982,27413,5159
1983,27413,207868
1984,27413,210124
1985,27413,210123
1986,27413,202122
1987,27413,200572
1988,27413,204637
1989,27413,204635
1990,27413,197099
1991,27413,197155
1992,27413,197125
1993,27413,207870
1994,27413,207076
1995,27413,207238
1996,27413,207384
1997,27413,209991
1998,27413,207517
1999,27413,16745
2000,27413,206556
2001,27413,206480
2002,27413,206978
2003,27413,206831
2004,27413,206832
2005,27413,205530
2006,27413,206335
2007,27413,206468
2008,27413,206455
2009,27413,206473
2010,27413,206479
2011,27413,206478
2012,27413,206454
2013,27413,206457
2014,27413,206456
2015,27413,206477
2016,27413,206462
2017,27413,206458
2018,27413,22945
2019,27413,22948
2020,27413,206498
2021,27413,206403
2022,27413,206502
2023,27413,206500
2024,27413,232249
2025,27413,232248
2026,27413,230935
2027,27413,198667
2028,27413,198934
2029,27413,198933
2030,27413,503989
2031,27413,665677
2032,27413,200861
2033,27413,200862
2034,27413,202220
2035,27413,202219
2036,27413,471869
2037,27413,194007
2038,27413,504487
2039,27413,227025
2040,27413,207790
2041,27413,212215
2042,27413,471316
2043,27413,475523
2044,27413,501911
2045,27413,501692
2046,27413,501680
2047,27413,501685
2048,27413,501496
2049,27413,472233
2050,27413,472253
2051,27413,472329
2052,27413,472280
2053,27413,472340
2054,27413,472262
2055,27413,472283
2056,27413,472328
2057,27413,472325
2058,27413,472246
2059,27413,472271
2060,27413,472236
2061,27413,472240
2062,27413,472259
2063,27413,472311
2064,27413,472298
2065,27413,472268
2066,27413,472250
2067,27413,472243
2068,27413,472276
2069,27413,472256
2070,27413,472272
2071,27413,472351
2072,27413,472384
2073,27413,472376
2074,27413,472357
2075,27413,472366
2076,27413,472344
2077,27413,472343
2078,27413,472342
2079,27413,472350
2080,27413,472364
2081,27413,471330
2082,27413,471313
2083,27413,471370
2084,27413,471365
2085,27413,471364
2086,27413,471367
2087,27413,471369
2088,27413,471314
2089,27413,471368
2090,27413,471331
2091,27413,471358
2092,27413,471353
2093,27413,471354
2094,27413,471359
2095,27413,471360
2096,27413,471362
2097,27413,471371
2098,27413,471363
2099,27413,471366
2100,27413,471468
2101,27413,471376
2102,27413,471419
2103,27413,471414
2104,27413,471377
2105,27413,471421
2106,27413,471423
2107,27413,471416
2108,27413,471372
2109,27413,471375
2110,27413,471420
2111,27413,471373
2112,27413,471374
2113,27413,471467
2114,27413,471413
2115,27413,471422
2116,27413,471417
2117,27413,471418
2118,27413,472215
2119,27413,472187
2120,27413,472203
2121,27413,472193
2122,27413,472222
2123,27413,472206
2124,27413,472284
2125,27413,472230
2126,27413,472288
2127,27413,472265
2128,27413,202215
2129,27413,202216
2130,27413,202198
2131,27413,202221
2132,27413,202217
2133,27413,231856
2134,27413,22946
2135,27413,32159
2136,27413,785814
2137,27413,229569
2138,27413,207157
2139,27413,237451
2140,27413,188928
2141,27413,231155
2142,27413,25495
2143,27413,207143
2144,27413,196448
2145,27413,206608
2146,27413,196486
2147,27413,206563
2148,27413,206557
2149,27413,205251
2150,27413,205427
2151,27413,206562
2152,27413,207592
2153,27413,644111
2154,27413,644110
2155,27413,236065
2156,27413,207383
2157,27413,227020
2158,27413,207998
2159,27413,208057
2160,27413,207999
2161,27413,208179
2162,27413,232263
2163,27413,231170
2164,27413,475488
2165,27413,200827
2166,27413,200866
2167,27413,202183
2168,27413,199342
2169,27413,207245
2170,27413,208895
2171,27413,469927
2172,27413,466593
2173,27413,460701
2174,27413,200397
2175,27413,211525
2176,27413,471262
2177,27413,472330
2178,27413,472192
2179,27413,472228
2180,27413,473825
2181,27413,200332
2182,27413,197904
2183,27413,231154
2184,27413,206560
2185,27413,238867
2186,27413,202214
2187,27413,238928
2188,27413,206559
2189,27413,856699
2190,27413,195489
2191,27413,186835
2192,27413,194960
2193,27413,644896
2194,27413,826720
2195,27413,826721
2196,27413,715400
2197,27413,469861
2198,27413,469870
2199,27413,469884
2200,27413,469939
2201,27413,469957
2202,27413,466115
2203,27413,471303
2204,27413,470327
2205,27413,471264
2206,27413,471255
2207,27413,471304
2208,27413,471260
2209,27413,471250
2210,27413,471429
2211,27413,471346
2212,27413,471428
2213,27413,471325
2214,27413,471315
2215,27413,468680
2216,27413,469839
2217,27413,469854
2218,27413,469855
2219,27413,469712
2220,27413,471861
2221,27413,471864
2222,27413,471855
2223,27413,471856
2224,27413,471862
2225,27413,471859
2226,27413,471850
2227,27413,471860
2228,27413,471858
2229,27413,471835
2230,27413,471863
2231,27413,469999
2232,27413,469997
2233,27413,470299
2234,27413,469996
2235,27413,471345
2236,27413,471817
2237,27413,475509
2238,27413,475510
2239,27413,474199
2240,27413,474347
2241,27413,479483
2242,27413,478988
2243,27413,479663
2244,27413,471891
2245,27413,471888
2246,27413,471892
2247,27413,471889
2248,27413,471886
2249,27413,471894
2250,27413,471887
2251,27413,471890
2252,27413,471893
2253,27413,471895
2254,27413,478947
2255,27413,472538
2256,27413,472141
2257,27413,472545
2258,27413,472142
2259,27413,476407
2260,27413,466246
2261,27413,466092
2262,27413,466065
2263,27413,468494
2264,27413,465981
2265,27413,811916
2266,27413,467997
2267,27413,200291
2268,27413,202194
2269,27413,232706
2270,27413,206981
2271,27413,231898
2272,27413,195778
2273,27413,206482
2274,27413,207256
2275,27413,207260
2276,27413,238566
2277,27413,227311
2278,27413,226453
2279,27413,227309
2280,27413,202722
2281,27413,203014
2282,27413,203015
2283,27413,203012
2284,27413,203013
2285,27413,203896
2286,27413,201639
2287,27413,210785
2288,27413,206520
2289,27413,26550
2290,27413,22915
2291,27413,22917
2292,27413,503461
2293,27413,506045
2294,27413,506014
2295,27413,24979
2296,27413,504212
2297,27413,22904
2298,27413,26539
2299,27413,239533
2300,27413,236575
2301,27413,206069
2302,27413,207232
2303,27413,32967
2304,27413,464291
2305,27413,464290
2306,27413,469728
2307,27413,23364
2308,27413,845041
2309,27413,239397
2310,27413,197108
2311,27413,239399
2312,27413,239400
2313,27413,239398
2314,27413,232298
2315,27413,232299
2316,27413,232297
2317,27413,209359
2318,27413,27485
2319,27413,193345
2320,27413,193346
2321,27413,193348
2322,27413,193347
2323,27413,206979
2324,27413,208150
2325,27413,208151
2326,27413,205258
2327,27413,194438
2328,27413,194295
2329,27413,194303
2330,27413,195145
2331,27413,194161
2332,27413,193874
2333,27413,193226
2334,27413,193227
2335,27413,824691
2336,27413,824702
2337,27413,824701
2338,27413,207556
2339,27413,35698
2340,27413,3052
2341,27413,3053
2342,27413,3051
2343,27413,3054
2344,27413,3048
2345,27413,3056
2346,27413,3057
2347,27413,3049
2348,27413,3055
2349,27413,3050
2350,27413,2854
2351,27413,15392
2352,27413,6565
2353,27413,6555
2354,27413,6566
2355,27413,6557
2356,27413,6563
2357,27413,7273
2358,27413,7268
2359,27413,7286
2360,27413,7287
2361,27413,7279
2362,27413,7285
2363,27413,7270
2364,27413,7289
2365,27413,7277
2366,27413,7280
2367,27413,7275
2368,27413,7274
2369,27413,7281
2370,27413,7282
2371,27413,7271
2372,27413,7269
2373,27413,7276
2374,27413,7272
2375,27413,7284
2376,27413,7288
2377,27413,7317
2378,27413,7323
2379,27413,7315
2380,27413,7320
2381,27413,7319
2382,27413,7324
2383,27413,7325
2384,27413,7318
2385,27413,7322
2386,27413,7321
2387,27413,7316
2388,27413,5903
2389,27413,6464
2390,27413,6472
2391,27413,6467
2392,27413,6471
2393,27413,6465
2394,27413,6469
2395,27413,6466
2396,27413,6463
2397,27413,6468
2398,27413,6473
2399,27413,6373
2400,27413,6371
2401,27413,6372
2402,27413,6374
2403,27413,6370
2404,27413,6375
2405,27413,6470
2406,27413,9573
2407,27413,2820
2408,27413,2814
2409,27413,2815
2410,27413,2817
2411,27413,2816
2412,27413,2818
2413,27413,2855
2414,27413,467740
2415,27413,467739
2416,27413,3957
2417,27413,204620
2418,27413,24658
2419,27413,195642
2420,27413,22364
2421,27413,206969
2422,27413,464507
2423,27413,464349
2424,27413,464620
2425,27413,464660
2426,27413,200389
2427,27413,200458
2428,27413,200328
2429,27413,467690
2430,27413,202281
2431,27413,464161
2432,27413,195220
2433,27413,834003
2434,27413,206494
2435,27413,238553
2436,27413,202723
2437,27413,194164
2438,27413,194287
2439,27413,194293
2440,27413,22392
2441,27413,192700
2442,27413,192736
2443,27413,198707
2444,27413,773198
2445,27413,202149
2446,27413,202162
2447,27413,24819
2448,27413,200067
2449,27413,200071
2450,27413,204619
2451,27413,206320
2452,27413,206970
2453,27413,195307
2454,27413,207974
2455,27413,208211
2456,27413,504723
2457,27413,503234
2458,27413,231916
2459,27413,231911
2460,27413,202152
2461,27413,231912
2462,27413,195364
2463,27413,193375
2464,27413,194214
2465,27413,197128
2466,27413,232229
2467,27413,22941
2468,27413,201635
2469,27413,199645
2470,27413,838972
2471,27413,779982
2472,27413,205425
2473,27413,207253
2474,27413,22369
2475,27413,207541
2476,27413,238581
2477,27413,206422
2478,27413,205483
2479,27413,196381
2480,27413,194543
2481,27413,20105
2482,27413,210776
2483,27413,210781
2484,27413,210780
2485,27413,210778
2486,27413,210777
2487,27413,210779
2488,27413,210782
2489,27413,206496
2490,27413,205426
2491,27413,206339
2492,27413,206415
2493,27413,206467
2494,27413,19080
2495,27413,19081
2496,27413,189645
2497,27413,232230
2498,27413,191166
2499,27413,202615
2500,27413,194159
2501,27413,22923
2502,27413,472315
2503,27413,231913
2504,27413,231909
2505,27413,231914
2506,27413,207009
2507,27413,21935
2508,27413,210157
2509,27413,207136
2510,27413,239155
2511,27413,200275
2512,27413,188861
2513,27413,194393
2514,27413,21982
2515,27413,467642
2516,27413,464220
2517,27413,467639
2518,27413,196409
2519,27413,467638
2520,27413,467641
2521,27413,467640
2522,27413,467637
2523,27413,467745
2524,27413,203984
2525,27413,203958
2526,27413,203985
2527,27413,207507
2528,27413,24684
2529,27413,501683
2530,27413,208864
2531,27413,479780
2532,27413,466062
2533,27413,463641
2534,27413,209464
2535,27413,206599
2536,27413,197655
2537,27413,461445
2538,27413,460534
2539,27413,186374
2540,27413,487352
2541,27413,824681
2542,27413,35939
2543,27413,201435
2544,27413,201414
2545,27413,201441
2546,27413,205716
2547,27413,205756
2548,27413,487351
2549,27413,239489
2550,27413,205723
2551,27413,205724
2552,27413,208035
2553,27413,460506
2554,27413,824697
2555,27413,3325
2556,27413,5516
2557,27413,7984
2558,27413,8409
2559,27413,6245
2560,27413,881
2561,27413,2636
2562,27413,2802
2563,27413,2805
2564,27413,2803
2565,27413,2806
2566,27413,2804
2567,27413,2807
2568,27413,2801
2569,27413,470748
2570,27413,470747
2571,27413,466314
2572,27413,467463
2573,27413,239362
2574,27413,239561
2575,27413,505633
2576,27413,231143
2577,27413,188927
2578,27413,502232
2579,27413,239356
2580,27413,239563
2581,27413,239564
2582,27413,239562
2583,27413,204748
2584,27413,208853
2585,27413,231832
2586,27413,194069
2587,27413,464299
2588,27413,193658
2589,27413,501574
2590,27413,471974
